id,status_group,longitude,latitude,label
4281,non functional,37.5638228,-6.88872409,1
10431,non functional,36.76432417,-7.22078209,1
71234,functional,37.40389974,-3.30502259,0
18446,functional,30.01670607,-4.9355124,0
57530,functional,36.87796714,-3.15213458,0
33167,functional,0,-2.00E-08,0
41384,functional needs repair,0,-2.00E-08,2
12559,functional,35.58728535,-7.90213089,0
64292,functional,30.25828884,-4.51372472,0
52393,functional needs repair,29.72887588,-4.79464796,2
45883,non functional,31.78127021,-1.31397018,1
39995,functional,33.11582082,-2.67864778,0
27159,non functional,34.26048104,-1.71599793,1
65782,non functional,38.38740673,-6.32246002,1
35599,non functional,33.53632862,-3.63475169,1
67723,non functional,34.87068675,-4.66407257,1
35935,functional,35.24175966,-7.94836472,0
18721,non functional,30.00415836,-4.99687541,1
37086,functional,35.99671471,-4.62218681,0
53876,non functional,37.30057664,-3.21173592,1
20928,non functional,0,-2.00E-08,1
26435,non functional,37.47707933,-3.28613373,1
59449,functional,37.37302218,-3.33197115,0
53589,functional,34.5322407,-4.40818323,0
72395,non functional,32.41350564,-3.448241,1
55489,functional,31.54899933,-1.74587869,0
28490,functional needs repair,34.61740325,-9.0731528,2
25904,non functional,39.78899508,-10.50284981,1
6112,functional,34.64359235,-9.05652693,0
41087,functional,31.53060831,-8.30476881,0
35616,functional,31.45725,-1.68728497,0
42458,functional,32.54846906,-3.53623514,0
66491,non functional,36.94019123,-3.35734844,1
9902,non functional,39.00944628,-7.3392382,1
39501,functional,34.77845896,-9.3940347,0
57271,functional,33.34802094,-2.86507494,0
54070,non functional,34.48856344,-1.52287284,1
57910,non functional,37.47546497,-3.25779147,1
71307,functional,37.15063507,-3.24258053,0
73233,functional needs repair,36.86836081,-6.13669127,2
54190,non functional,34.30238899,-8.67271342,1
43476,functional,30.55503455,-2.79514017,0
15291,non functional,33.92563947,-9.60956177,1
55442,functional,34.84715413,-4.28842111,0
73581,non functional,34.232141,-3.46491143,1
21815,functional,0,-2.00E-08,0
26448,functional,36.74673861,-3.36678723,0
37929,non functional,32.97767816,-4.92380486,1
57411,functional needs repair,33.44968356,-3.68971192,2
35623,functional,32.55585119,-3.88953296,0
22237,non functional,34.83212069,-9.00173085,1
59922,non functional,34.26272877,-3.83429565,1
61522,non functional,38.63817133,-5.3121002,1
38593,functional,35.41561024,-4.38587176,0
26325,non functional,32.47955895,-2.59853688,1
52529,functional,31.08995978,-1.44563032,0
16179,functional,39.34786341,-8.80263124,0
51492,functional,37.35161752,-3.33908446,0
16490,non functional,34.6642452,-5.09618273,1
12533,non functional,37.95335193,-7.03908622,1
20630,functional needs repair,29.67454865,-4.71253303,2
21096,non functional,30.64667972,-1.28777963,1
58303,non functional,30.52764514,-3.78482827,1
38251,functional,31.53647122,-1.79996036,0
38969,functional,34.86155105,-8.14175828,0
69249,non functional,38.84140996,-5.55230122,1
1704,functional,36.72727083,-3.4287158,0
68089,functional,37.97758594,-4.2208757,0
70082,functional,31.52184857,-8.18982565,0
64897,functional,31.76994992,-7.80237627,0
1539,non functional,37.32877785,-5.93381829,1
63401,functional,37.1589296,-3.23248984,0
17289,non functional,33.0540379,-2.56938643,1
62502,functional,36.13454767,-5.80502559,0
8008,functional,34.50224714,-1.65697587,0
34013,non functional,31.81647546,-1.21266112,1
32417,functional,36.85193887,-3.49457094,0
9402,functional,32.27422723,-3.27524419,0
45289,non functional,34.68524014,-1.83549479,1
73097,functional,33.92951448,-9.2062776,0
30193,non functional,39.12726914,-8.53784036,1
1600,functional,31.89627479,-3.30153311,0
39380,functional,34.65109714,-9.63464767,0
64694,non functional,34.3415146,-9.57578136,1
64445,functional,33.74126096,-3.02605472,0
38643,functional,33.56280043,-3.5598838,0
4584,non functional,38.91133971,-10.16960384,1
38012,non functional,33.54380233,-2.06591369,1
66001,functional,37.53092746,-3.48311958,0
39547,functional,32.29783442,-3.80178075,0
31019,functional,36.09691692,-5.48176531,0
38342,non functional,33.04987647,-2.45548088,1
5833,functional,32.96285634,-9.04995286,0
13355,functional,38.36609858,-5.00621864,0
18172,functional,36.7047263,-8.65792211,0
65723,functional,36.7474922,-3.36513145,0
25047,functional,36.88853971,-3.36782163,0
60182,non functional,33.55038254,-2.54133004,1
23306,non functional,33.36296695,-3.93173814,1
39438,functional,32.86835139,-2.72554883,0
31343,functional,30.33558748,-3.85770497,0
25587,functional,35.33365574,-10.4679628,0
33637,functional,35.44535906,-10.64774039,0
70033,non functional,30.30080025,-4.6692542,1
16763,functional,34.35292923,-9.61036637,0
60779,non functional,37.258352,-11.17425044,1
48712,functional,32.86550148,-4.23141341,0
39140,functional,34.85657564,-8.58183165,0
50624,functional,37.98593127,-4.38589802,0
53191,functional,36.95217804,-3.37470386,0
47480,functional,30.19771411,-4.24846693,0
58276,functional,38.6227324,-5.10658331,0
20905,functional,36.85538301,-3.36387004,0
50945,functional,36.65687185,-3.35258152,0
22691,non functional,32.94130898,-2.94229915,1
63644,functional,35.56383138,-10.62556366,0
21373,functional,38.80492871,-5.12568771,0
59934,functional,38.87194746,-6.7340268,0
1501,functional,34.55944764,-1.69496823,0
4506,functional,37.36182536,-5.91982367,0
67417,non functional,37.90407085,-4.49053838,1
31437,non functional,31.65682556,-1.56237841,1
45686,functional,37.33557576,-3.35483205,0
322,functional,38.36288695,-5.68124852,0
66741,functional,37.45836247,-3.36068862,0
17982,functional,37.70287439,-7.41849811,0
28695,functional,37.92203325,-5.99049908,0
62059,non functional,37.1449944,-3.27250656,1
22640,functional,34.69309258,-9.1436911,0
8415,functional,34.6382135,-8.83401644,0
46551,functional,38.89917251,-6.44590072,0
29090,functional,39.15647013,-6.91028659,0
42749,functional,40.18912331,-10.27694479,0
12189,non functional,33.2282557,-9.36307901,1
33882,functional,35.01428855,-5.01714761,0
21335,functional,33.47388958,-2.66255919,0
12028,functional,30.73036437,-2.45228915,0
37175,functional,38.44452554,-5.50341273,0
38194,non functional,33.22179481,-3.83886632,1
9442,functional,35.75836361,-3.98949657,0
49740,functional,34.3772938,-9.58704516,0
64124,non functional,33.11494363,-4.873102,1
62573,functional,34.5659011,-1.41628502,0
44167,functional,36.99611419,-7.60011336,0
50010,non functional,0,-2.00E-08,1
10025,non functional,39.28169833,-7.46911142,1
45602,non functional,38.37906024,-4.8207886,1
68765,non functional,33.52325857,-3.42586084,1
12589,non functional,34.63440195,-10.58343179,1
59324,functional,34.38049986,-4.51080853,0
33688,functional,35.07083603,-11.55640391,0
19954,non functional,36.96474483,-6.21219415,1
22395,functional,37.43544736,-3.29022484,0
26777,functional,36.79319319,-8.85595885,0
26743,non functional,39.49674761,-10.86300216,1
27081,non functional,32.88748744,-4.816958,1
33187,functional,36.74486317,-8.03998183,0
32790,functional,38.68932146,-5.30152109,0
1570,functional,36.29100755,-6.02376261,0
58116,functional needs repair,30.25382246,-4.52169539,2
33352,functional,35.40967851,-5.64667367,0
20186,functional,30.04697403,-4.71250081,0
15559,functional,35.75013754,-6.3215698,0
19807,functional,35.60344107,-10.98883841,0
60205,functional,37.5924776,-3.17288797,0
15388,non functional,36.82796532,-6.31026925,1
57972,non functional,33.53346115,-3.61132823,1
47257,non functional,39.73878938,-10.88791151,1
33815,non functional,37.52962416,-6.43314211,1
55742,non functional,30.41776956,-3.80466763,1
7644,functional,36.12626734,-10.22134669,0
61628,functional,35.09383703,-9.90595251,0
70675,functional,36.64396022,-6.06960644,0
42823,functional,38.24242067,-6.07799668,0
19779,non functional,38.47431802,-4.843688,1
5717,non functional,34.96159445,-4.69680037,1
19844,functional,39.36366746,-10.29662828,0
39889,functional,37.34348351,-3.38040746,0
21722,non functional,33.66057696,-8.98920644,1
32563,functional needs repair,33.05881653,-1.8194521,2
70253,functional needs repair,33.94268965,-3.44387008,2
33707,functional,35.77062005,-7.16321674,0
74113,functional,31.40666083,-2.58117764,0
65967,non functional,37.51709621,-7.00437137,1
37035,functional,36.179929,-8.2321842,0
8760,functional,33.85762283,-8.82721675,0
33546,functional,33.94707845,-9.44712382,0
19101,functional,33.100668,-2.10111157,0
68799,functional,37.45406596,-3.31357801,0
56246,functional,33.70729944,-3.40206769,0
62810,functional,34.7497932,-9.60804782,0
61890,functional needs repair,0,-2.00E-08,2
5141,functional needs repair,33.78529063,-8.7713361,2
29355,functional,29.6548147,-4.84061327,0
33327,non functional,32.92474791,-9.35218904,1
58982,functional,38.78450726,-5.06763061,0
60223,non functional,35.9392398,-3.77284917,1
63199,functional,34.16169174,-8.84222844,0
21388,functional,37.89132152,-4.37476044,0
18585,functional,33.3549068,-4.01792305,0
21728,functional,34.42912557,-1.37315804,0
30865,functional,35.85978419,-4.29274701,0
10816,functional,35.75584285,-2.13530823,0
61227,non functional,38.49631454,-4.8647967,1
61428,functional,34.82498822,-4.55144639,0
41232,functional,38.80203664,-4.86708663,0
13413,non functional,36.05931868,-6.26030733,1
32796,non functional,39.42795195,-7.0039405,1
67277,non functional,33.79135948,-9.40669737,1
48199,functional,33.73873078,-3.09455505,0
57497,functional,32.49080377,-6.74394773,0
23991,non functional,37.07450516,-5.97911062,1
65862,functional,35.35281029,-4.42319922,0
12726,functional needs repair,34.1381556,-2.93954319,2
26953,functional,31.66597097,-1.83882267,0
40165,functional,37.18305489,-2.83018806,0
33105,functional,31.83176924,-1.1162468,0
70858,functional,39.08827909,-6.98267879,0
11052,functional,34.72719558,-4.5682023,0
1219,functional,32.48981399,-3.57317007,0
2789,functional,38.33973026,-6.60675736,0
39769,non functional,37.92553219,-4.12141432,1
39656,non functional,30.82608266,-2.5147568,1
39024,non functional,35.36565091,-4.07194457,1
66675,non functional,40.23056507,-10.45361151,1
38102,functional,38.70483485,-6.65041389,0
11270,functional,34.3662436,-4.26185716,0
63282,non functional,31.58302513,-3.3385272,1
19838,functional,32.57110499,-3.77904672,0
3489,functional,39.19389046,-7.31447626,0
39335,functional,35.46023688,-3.46491551,0
37020,functional,30.18038295,-4.59687009,0
2345,functional,31.41973248,-2.97434317,0
22712,non functional,34.18602054,-3.37188017,1
30822,non functional,36.7935627,-3.36644614,1
17416,non functional,36.65979697,-6.26950683,1
55759,functional,34.55917487,-9.15511376,0
18373,functional,35.11947359,-8.38725321,0
31433,functional,34.91434933,-9.05189583,0
49325,functional,31.55213004,-1.55874179,0
39393,functional,39.59755129,-9.42872338,0
52516,functional,34.74409886,-8.65264359,0
51356,non functional,36.04335445,-7.59930747,1
38136,non functional,39.2722905,-7.77465256,1
1350,functional,31.12739581,-1.41288917,0
66588,non functional,31.41032398,-1.18986812,1
73304,functional,34.30993313,-3.12713989,0
71524,functional,36.8837148,-3.318643,0
63270,functional,40.18709123,-10.28196622,0
61101,non functional,35.25075249,-4.19635012,1
71988,non functional,31.44514491,-1.633821,1
70536,functional,32.52147163,-3.79235148,0
40262,non functional,30.74683141,-3.36699333,1
73038,functional,33.64998518,-1.86784647,0
6582,non functional,33.01521878,-3.88650647,1
13369,non functional,31.52709566,-1.53390736,1
72495,non functional,36.70962599,-8.88782736,1
8747,functional,31.79575033,-1.21745231,0
20535,non functional,38.98471593,-5.47657944,1
32571,functional,38.90012061,-6.44498342,0
31564,functional,37.33006977,-3.30600147,0
31110,functional,37.26006945,-7.10591905,0
7027,functional,35.91478132,-4.64019713,0
56506,functional,39.17569749,-7.07205137,0
54293,functional,38.34009915,-6.42061964,0
27157,functional,39.02791315,-10.48947952,0
1789,functional,36.99845332,-3.2492797,0
49379,non functional,34.8951859,-8.88294953,1
72067,functional needs repair,29.66085737,-4.81958924,2
63322,non functional,37.82390274,-6.84722143,1
70759,functional,31.98931493,-6.73035372,0
63529,functional,33.79775543,-9.10353742,0
18405,functional,36.83547073,-3.50740171,0
16878,functional,34.36338345,-9.2800704,0
58940,non functional,33.53866131,-2.16359448,1
50775,functional,35.77133723,-10.57628638,0
69721,functional needs repair,33.996568,-2.99496713,2
31663,non functional,37.83341344,-9.51771822,1
6810,functional,35.67251303,-10.19988804,0
54609,functional,30.91014731,-1.41923287,0
30612,functional,33.7818597,-3.06407164,0
4519,non functional,32.22527928,-3.51863732,1
37636,non functional,36.89885372,-7.84706391,1
55899,functional,31.36745871,-2.66072254,0
11240,functional,33.78643083,-3.07143712,0
14223,non functional,39.35365194,-6.85749605,1
56236,functional,34.54296284,-9.72484558,0
12259,functional,34.91326718,-8.90807621,0
22141,functional,34.69106034,-9.9073601,0
1370,non functional,38.64084614,-10.75377742,1
70836,functional,31.5524143,-2.78625956,0
18625,non functional,30.99457552,-1.76989069,1
29119,functional,30.63666486,-3.82275354,0
5041,functional,34.16481334,-2.92774646,0
56083,non functional,38.99833978,-6.47860545,1
902,functional,37.21433498,-3.23270098,0
14689,functional,35.2873685,-9.75301519,0
3009,functional,35.47048122,-8.04417813,0
1398,non functional,36.09453837,-10.92331674,1
66561,functional,33.47169102,-3.61321283,0
49986,functional,33.65447042,-9.33145592,0
16577,functional,34.34726795,-1.8877244,0
42217,non functional,37.45091943,-5.39052906,1
49941,non functional,37.58988735,-6.14933734,1
53977,functional,31.47158486,-1.46179278,0
31129,functional,34.73385294,-4.59327495,0
3546,functional,39.63555401,-7.95327465,0
62745,non functional,37.90177286,-4.3865155,1
58720,functional,33.26173717,-3.86287289,0
2743,non functional,34.53102887,-4.74919964,1
45176,non functional,36.59234302,-2.44970271,1
6832,functional,0,-2.00E-08,0
10277,functional,37.25486795,-3.27504822,0
68567,functional,34.74222243,-1.88129203,0
66320,functional,33.33045709,-8.88332149,0
31952,functional,31.21336353,-8.42424518,0
18009,functional,33.09349233,-3.80092501,0
37804,non functional,32.30083501,-8.36292377,1
21749,functional,34.8102051,-8.57521714,0
29055,functional,33.83683621,-1.67334785,0
23375,non functional,33.27586072,-3.72205399,1
33913,functional,38.24155653,-4.5714871,0
22145,non functional,30.75303409,-1.40736977,1
47180,non functional,36.63048842,-5.69142976,1
51677,non functional,34.79500095,-11.24112805,1
4434,functional,34.70087248,-8.89564178,0
44403,non functional,39.05530007,-8.55724591,1
55027,non functional,29.61277618,-4.90417553,1
60119,functional,38.3763731,-4.6296542,0
22873,functional,35.6626932,-6.51704967,0
62498,functional,35.83087892,-10.57163688,0
29006,functional,35.37844456,-4.06813298,0
48286,non functional,31.4613628,-1.55602475,1
45429,non functional,33.71777804,-3.42322774,1
33987,functional,34.90348653,-9.02206412,0
2308,non functional,33.73375192,-1.89537933,1
5776,functional,34.74678607,-9.41948971,0
58409,functional,36.30528932,-6.67811759,0
5901,functional,34.29984834,-8.6579423,0
42560,functional,33.06946042,-2.09726906,0
36456,functional,33.6012825,-9.20239688,0
24770,functional,38.84101968,-6.5447586,0
12066,functional,35.32723298,-10.52226086,0
74028,non functional,31.53787681,-3.34395199,1
12112,non functional,31.66616068,-1.19848517,1
73069,functional,0,-2.00E-08,0
17954,functional,35.77776321,-10.55064144,0
31238,non functional,35.00419141,-9.51022204,1
32423,non functional,36.57295604,-6.69683761,1
55379,functional,37.36346656,-3.40344241,0
35248,non functional,37.37401574,-3.32215532,1
18465,functional,32.16068348,-3.32843208,0
13688,non functional,33.14303904,-3.70774543,1
51771,functional,34.54723386,-9.38177882,0
12524,functional,36.69571882,-3.30249373,0
38308,non functional,35.82959873,-7.91210546,1
69317,functional needs repair,33.28621527,-8.69997859,2
9504,functional,33.81945259,-3.6246209,0
55756,non functional,0,-2.00E-08,1
18896,functional,38.38084559,-6.33118977,0
10536,non functional,36.67340999,-3.29518174,1
73610,non functional,37.8431626,-4.13541275,1
45186,non functional,31.07278803,-3.13670305,1
3617,functional,38.35343262,-6.63654426,0
41958,functional,35.62528486,-7.63628852,0
27720,functional,31.75533241,-1.33388816,0
38061,functional needs repair,29.71775489,-4.68107047,2
68290,functional,36.96057819,-3.21492768,0
55701,non functional,38.77644802,-6.04152706,1
57822,non functional,39.06162756,-8.47721491,1
27463,functional,35.54322739,-4.21405987,0
19350,functional,37.13693238,-3.33035657,0
45711,non functional,30.92908431,-1.01896328,1
37651,functional,33.8200156,-9.13429296,0
56508,functional,35.48653763,-10.90584006,0
3416,functional,33.69487254,-1.88319681,0
63389,functional,34.49438489,-1.53367315,0
32470,non functional,34.74051359,-4.5577076,1
32476,functional,29.82510654,-4.66966229,0
11176,non functional,36.56120091,-8.0624506,1
37019,functional,33.49927908,-1.88298042,0
33635,non functional,34.03605186,-9.34895341,1
3188,non functional,32.31049946,-3.47153033,1
55475,functional,30.37629761,-4.36112511,0
55090,non functional,0,-2.00E-08,1
59979,functional,37.42057299,-3.34876963,0
39796,non functional,38.87957819,-10.9618362,1
54157,non functional,40.13634001,-10.28274673,1
65307,functional,31.46998116,-1.41557439,0
27351,functional,38.31056262,-6.12158104,0
13654,functional,36.01488732,-9.02473882,0
62110,functional,31.9364187,-3.52576207,0
52339,functional,34.56359823,-9.26064246,0
28207,functional needs repair,0,-2.00E-08,2
49822,functional,0,-2.00E-08,0
39798,functional,35.54028275,-10.66773734,0
4375,functional,37.09638564,-3.1659362,0
40503,functional,33.10040016,-2.99370971,0
15511,non functional,30.50373792,-2.65384336,1
29480,non functional,36.56899476,-6.6953507,1
47418,functional,35.67053507,-10.50873169,0
68897,functional,38.82348475,-5.23709146,0
26536,functional,37.05198932,-7.66836693,0
41805,functional,37.73790541,-6.83247628,0
8613,non functional,38.69417527,-10.82519124,1
27540,functional,35.73179879,-3.91960278,0
60052,functional,37.15144426,-3.21501483,0
74182,non functional,31.74111923,-1.34321421,1
57444,non functional,30.12245049,-4.16434355,1
60679,functional,35.60698292,-10.53150412,0
27560,functional,38.82322282,-5.17970968,0
51654,functional,37.05361643,-3.24338539,0
30299,functional,36.35925375,-8.78221455,0
32861,functional,38.2882903,-4.7803546,0
32887,functional,33.19280317,-3.63957932,0
5243,functional,36.69308163,-3.33146839,0
10216,non functional,38.70339978,-6.9831994,1
65876,non functional,36.66829969,-8.13190966,1
69664,functional,36.99740544,-7.59778844,0
36551,functional,37.87009498,-4.15530094,0
25257,functional,33.16297607,-9.23536669,0
33544,non functional,33.40175902,-3.56068186,1
19165,functional,32.93974819,-9.2188962,0
38076,functional,33.38604878,-2.86038766,0
65811,functional,30.99841844,-1.69240138,0
56463,functional needs repair,33.54638691,-8.64349176,2
60172,non functional,0,-2.00E-08,1
35164,functional,34.27628544,-1.65687044,0
40047,functional,34.1244676,-9.25454362,0
66904,functional,30.04568137,-4.68320229,0
33005,functional,37.42081402,-3.29042496,0
34242,functional,30.26521145,-4.6190857,0
50274,functional,34.24629313,-2.94639555,0
52474,functional,36.67572317,-3.28361024,0
59337,functional,35.8988484,-10.06799831,0
39037,functional,38.35482741,-4.7926299,0
671,functional,34.68379919,-9.13056191,0
41286,non functional,35.88678648,-6.166521,1
37572,functional,34.64427732,-9.54804229,0
67085,functional needs repair,36.36922992,-6.71106679,2
60724,non functional,36.78689867,-3.35012519,1
4426,non functional,33.92216384,-9.54020596,1
33519,functional,30.56293551,-7.072511,0
68693,functional,37.18608888,-3.41682963,0
27411,functional,29.75664987,-4.63372026,0
16059,non functional,33.12968717,-3.73240042,1
10508,functional,36.68863496,-3.30698258,0
51091,functional,40.1563279,-10.52117676,0
58161,non functional,34.80690565,-5.63421113,1
2009,functional,34.49901277,-9.24240083,0
65306,functional,31.24423417,-3.04527248,0
45129,functional,37.86154038,-4.25347124,0
70886,functional needs repair,0,-2.00E-08,2
21079,non functional,32.89512696,-8.97363872,1
14423,functional needs repair,39.12224792,-9.91457525,2
29260,functional,33.87282473,-9.48422789,0
33415,functional needs repair,34.60942238,-9.0772817,2
22153,functional,38.43096463,-6.64534688,0
55873,functional,34.73956128,-9.40241649,0
56274,functional,32.95985554,-4.97584353,0
973,non functional,35.52401888,-7.72769524,1
2449,non functional,31.45223524,-2.64034131,1
50726,non functional,34.38171987,-8.70249398,1
56206,functional needs repair,31.65590483,-1.25395459,2
11729,functional,34.74051508,-9.16770823,0
13638,functional,34.28977469,-2.96847306,0
58446,functional,32.91435099,-2.04938658,0
9961,functional,33.87442179,-9.48555103,0
3172,functional,36.69766674,-8.63805197,0
19777,non functional,39.07469778,-7.92368149,1
5681,functional,35.78901497,-3.91012998,0
47297,non functional,34.0175888,-8.85620926,1
68606,non functional,34.95066364,-5.15540036,1
58589,functional,37.82113576,-6.88473494,0
70214,functional,36.62486066,-6.35735812,0
61042,non functional,30.32594793,-5.60765445,1
11747,functional,37.60557194,-7.42446219,0
72704,non functional,36.6925094,-3.34222858,1
19528,functional,38.77205052,-5.13119417,0
25812,non functional,31.34911171,-7.69964778,1
9042,functional,36.70104036,-3.3601353,0
52702,functional,36.64560877,-3.39525988,0
60287,functional,37.58113135,-6.19810277,0
67148,functional,39.46537686,-10.84678978,0
54592,non functional,30.72419006,-3.55764091,1
64936,non functional,39.2081936,-7.01545559,1
17514,functional,37.8667625,-9.83738396,0
31598,functional needs repair,35.55025351,-10.80937719,2
12279,functional,38.84307736,-6.54620197,0
64840,functional,33.26618647,-4.2326007,0
4094,functional,37.89145705,-4.37456428,0
22173,functional,38.00197823,-4.25999912,0
13577,functional,33.96183872,-9.24948028,0
4468,functional,33.35777668,-3.17002843,0
6476,functional,35.55262575,-4.42381724,0
10501,functional,38.35175405,-6.64588596,0
21000,functional,34.70478437,-1.83955426,0
13196,functional,36.97612517,-7.67779503,0
53066,functional,33.13623603,-2.56046492,0
22751,functional,36.98775999,-3.1850581,0
24620,functional,34.64272036,-11.09781168,0
54477,functional,32.86119561,-3.92789885,0
4677,functional,34.77642228,-8.95863852,0
32688,functional,33.93047371,-3.7117183,0
37045,non functional,38.20896975,-4.80335845,1
22548,functional,34.77041,-4.74715445,0
27501,functional,35.27968662,-8.19518406,0
18736,functional,35.56456033,-3.7737041,0
68263,functional,34.80045132,-5.12915587,0
73533,functional,37.26623918,-3.21639946,0
72281,functional,37.12388741,-6.68970773,0
63286,non functional,36.92719734,-3.33666228,1
36489,non functional,31.74920405,-1.00617876,1
40144,functional,37.08999494,-3.23619218,0
466,functional,31.16136982,-1.59630198,0
901,non functional,36.13622526,-10.21153561,1
28663,functional,37.54966382,-3.38826389,0
65505,functional,37.60009172,-6.1434359,0
63075,functional,0,-2.00E-08,0
38111,functional,32.69657512,-9.27179893,0
52514,functional,34.22838983,-8.79598849,0
24799,functional,32.25317813,-3.36424294,0
2875,functional needs repair,36.32098331,-2.82365204,2
31780,functional,34.65457036,-9.63652518,0
36376,functional needs repair,29.67743683,-4.72037465,2
38663,functional,36.67514419,-3.34228837,0
42162,non functional,38.54991775,-8.46391053,1
49858,non functional,33.96872998,-3.78838746,1
33864,functional,37.41467109,-5.40091957,0
73493,functional,35.73305151,-3.75723737,0
71261,non functional,37.29591317,-6.42989084,1
53630,functional,39.05819005,-5.28766515,0
58384,functional,34.61789742,-1.81018411,0
40480,non functional,35.81696076,-4.49588944,1
3505,functional,37.63228356,-3.3337656,0
72210,functional,36.17936589,-5.72925389,0
14528,functional,34.00314057,-3.00824778,0
56144,non functional,38.97357509,-5.4182307,1
46076,functional,37.38140318,-3.31104624,0
55824,non functional,38.89878772,-10.4910196,1
21954,functional,34.69537669,-9.32961278,0
24033,non functional,40.15750692,-10.26913575,1
817,functional,38.01011776,-4.25807596,0
11685,non functional,38.67320926,-6.41055969,1
54148,functional,33.51625967,-2.84605611,0
69419,functional,33.21252779,-8.95836135,0
9333,functional,36.74327295,-3.1613948,0
73856,functional,37.90214074,-4.3655983,0
48454,functional,32.64415084,-3.61606675,0
34611,non functional,32.61926486,-4.00306204,1
35920,functional,34.87306249,-9.58912231,0
12528,non functional,35.80390312,-4.55173781,1
69784,non functional,29.73167216,-4.87564649,1
33552,non functional,37.53393991,-6.93518505,1
17157,functional,37.07432487,-6.79792475,0
73453,non functional,34.57842772,-8.9595693,1
50981,non functional,30.84151937,-7.91948351,1
23674,functional needs repair,33.55846017,-8.64710634,2
11553,functional,37.1369358,-6.78552909,0
29217,non functional,32.25536108,-3.45141473,1
73049,functional needs repair,30.79893699,-1.41008471,2
53701,functional,38.27069685,-4.6383746,0
34042,non functional,33.00441911,-2.53060113,1
58103,non functional,30.53507815,-2.48226589,1
69002,functional,36.80280532,-3.32149787,0
10763,non functional,32.86604888,-8.96152283,1
21134,non functional,31.29689308,-7.70351147,1
24693,functional,34.57232039,-9.34894536,0
32639,functional,34.17826985,-1.38463859,0
38042,functional,32.44382021,-3.6741031,0
65143,non functional,38.63694952,-10.26683563,1
72947,non functional,36.10927127,-7.83095902,1
35057,functional needs repair,37.13937335,-6.78504523,2
32269,functional,35.57934229,-10.71384155,0
21477,functional,35.94278523,-4.76672712,0
57217,functional,37.33514046,-3.27637674,0
13781,non functional,37.58616755,-6.32013309,1
67883,non functional,0,-2.00E-08,1
7077,functional,39.58653139,-10.14165073,0
73648,non functional,30.95924111,-2.80114585,1
59667,functional,34.75158539,-8.81695834,0
2249,non functional,33.56828992,-2.53009284,1
19840,functional,33.58904727,-9.16693312,0
32715,non functional,33.11269686,-2.68018047,1
39154,functional,39.28668815,-7.03070921,0
43541,functional,37.26606983,-3.29263671,0
3497,functional,39.10135074,-8.12690896,0
51049,non functional,34.65030869,-1.53121286,1
4005,functional,30.54029339,-2.45834085,0
30463,functional,38.01184819,-4.36850711,0
22064,non functional,36.43756896,-6.32359365,1
42930,functional,0,-2.00E-08,0
51981,functional,34.78558551,-4.3575786,0
13120,functional,37.00127714,-3.18465055,0
15575,functional,36.8963933,-10.76623345,0
37358,functional,33.29550795,-3.14499071,0
18770,functional,31.93023026,-3.36028624,0
54680,functional,35.13538142,-9.4332843,0
15607,non functional,39.05337513,-10.35883817,1
29377,functional,36.00267527,-9.08516655,0
28331,functional,39.29352487,-7.02766529,0
13122,functional,38.66330006,-5.80421967,0
61918,functional,34.42963675,-1.71594534,0
59227,functional,35.82871592,-4.13611435,0
35482,functional,34.56425721,-9.33891881,0
22663,functional,33.25573987,-2.76492651,0
49587,functional,35.61439859,-10.5402484,0
3773,functional,31.14540073,-1.41499543,0
42811,non functional,30.54985566,-5.805675,1
68178,non functional,35.54538541,-6.05833766,1
47893,functional,36.90094911,-7.81873081,0
70000,functional,39.08646292,-6.99916284,0
27493,non functional,34.78136877,-11.25328858,1
45643,non functional,33.9902065,-1.49006516,1
3839,non functional,38.99942097,-10.32925778,1
39750,functional,36.87201507,-3.13389101,0
7781,non functional,32.50821716,-5.12324164,1
24977,functional,32.97485822,-4.2801849,0
50497,non functional,33.01662226,-2.05679833,1
73994,non functional,29.73558251,-4.88116013,1
24296,functional,36.85518531,-3.13920528,0
54924,non functional,35.94320704,-3.65560611,1
23814,functional,31.29426968,-2.63326108,0
23516,non functional,37.14888845,-6.77746538,1
13565,functional,29.64385947,-4.76508123,0
58206,non functional,37.91933359,-4.173805,1
64835,functional,35.76605826,-10.42515605,0
24276,functional,32.18025194,-3.45492031,0
57505,non functional,36.7095208,-6.64531081,1
74148,functional,37.62344665,-9.92473363,0
14845,functional,30.47579619,-3.65119865,0
2063,non functional,35.76012825,-6.04417766,1
57275,functional,32.35679584,-5.04014023,0
31377,functional,34.99960111,-10.94549027,0
68341,functional,30.34942415,-4.37673599,0
59106,functional,37.51145904,-3.41937215,0
4037,non functional,39.02582966,-8.78046462,1
32233,non functional,33.54925136,-4.92645438,1
5068,non functional,31.39220724,-1.43184934,1
19704,functional,34.928232,-8.62815094,0
4794,non functional,30.42008504,-5.63377792,1
20541,non functional,39.33343463,-7.39575969,1
45174,non functional,37.20006249,-6.28715828,1
62718,functional,38.19289719,-4.4573717,0
2841,functional,32.57218174,-3.77150811,0
57837,functional needs repair,36.28869534,-5.18153477,2
24658,functional,38.26753901,-4.5967691,0
12018,non functional,34.15842212,-3.8308527,1
67575,non functional,32.67332788,-3.52044659,1
51143,non functional,39.17717736,-6.91947554,1
45461,functional,35.86026633,-7.47673909,0
21405,non functional,39.17095565,-7.76420266,1
36186,non functional,30.59430666,-5.7639441,1
